,Date,Day,Month,Year,Hour,Name,Emojis,Temp_mean,Rain
0,2021-12-01,1,12,2021,14,Bego,🌸,5.1,False
1,2021-01-14,14,1,2021,10,Bego,☀,4.5,False
2,2021-01-14,14,1,2021,10,Bego,☀,4.6,False
3,2021-01-14,14,1,2021,10,Bego,☀,5.3,False
4,2021-01-14,14,1,2021,10,Bego,☀,5.0,False
5,2021-01-14,14,1,2021,10,Bego,☀,6.2,True
6,2021-01-14,14,1,2021,10,Bego,☀,7.3,True
7,2021-01-14,14,1,2021,10,Bego,☀,6.4,True
8,2021-01-14,14,1,2021,10,Bego,☀,4.9,False
9,2021-01-14,14,1,2021,10,Bego,☀,7.0,False
10,2021-01-14,14,1,2021,10,Bego,☀,7.0,False
11,2021-01-14,14,1,2021,10,Bego,☀,7.8,False
12,2021-01-14,14,1,2021,10,Bego,☀,8.0,False
13,2021-01-14,14,1,2021,10,Bego,☀,9.2,False
14,2021-01-14,14,1,2021,10,Bego,☀,9.7,True
15,2021-01-14,14,1,2021,10,Bego,☀,8.6,False
16,2021-01-14,14,1,2021,10,Bego,☀,4.5,False
17,2021-01-14,14,1,2021,10,Bego,☀,4.6,False
18,2021-01-14,14,1,2021,10,Bego,☀,5.3,False
19,2021-01-14,14,1,2021,10,Bego,☀,5.0,False
20,2021-01-14,14,1,2021,10,Bego,☀,6.2,True
21,2021-01-14,14,1,2021,10,Bego,☀,7.3,True
22,2021-01-14,14,1,2021,10,Bego,☀,6.4,True
23,2021-01-14,14,1,2021,10,Bego,☀,4.9,False
24,2021-01-14,14,1,2021,10,Bego,☀,7.0,False
25,2021-01-14,14,1,2021,10,Bego,☀,7.0,False
26,2021-01-14,14,1,2021,10,Bego,☀,7.8,False
27,2021-01-14,14,1,2021,10,Bego,☀,8.0,False
28,2021-01-14,14,1,2021,10,Bego,☀,9.2,False
29,2021-01-14,14,1,2021,10,Bego,☀,9.7,True
30,2021-01-14,14,1,2021,10,Bego,☀,8.6,False
31,2021-01-14,14,1,2021,10,Bego,☀,4.5,False
32,2021-01-14,14,1,2021,10,Bego,☀,4.6,False
33,2021-01-14,14,1,2021,10,Bego,☀,5.3,False
34,2021-01-14,14,1,2021,10,Bego,☀,5.0,False
35,2021-01-14,14,1,2021,10,Bego,☀,6.2,True
36,2021-01-14,14,1,2021,10,Bego,☀,7.3,True
37,2021-01-14,14,1,2021,10,Bego,☀,6.4,True
38,2021-01-14,14,1,2021,10,Bego,☀,4.9,False
39,2021-01-14,14,1,2021,10,Bego,☀,7.0,False
40,2021-01-14,14,1,2021,10,Bego,☀,7.0,False
41,2021-01-14,14,1,2021,10,Bego,☀,7.8,False
42,2021-01-14,14,1,2021,10,Bego,☀,8.0,False
43,2021-01-14,14,1,2021,10,Bego,☀,9.2,False
44,2021-01-14,14,1,2021,10,Bego,☀,9.7,True
45,2021-01-14,14,1,2021,10,Bego,☀,8.6,False
46,2021-01-14,14,1,2021,10,Bego,☀,4.5,False
47,2021-01-14,14,1,2021,10,Bego,☀,4.6,False
48,2021-01-14,14,1,2021,10,Bego,☀,5.3,False
49,2021-01-14,14,1,2021,10,Bego,☀,5.0,False
50,2021-01-14,14,1,2021,10,Bego,☀,6.2,True
51,2021-01-14,14,1,2021,10,Bego,☀,7.3,True
52,2021-01-14,14,1,2021,10,Bego,☀,6.4,True
53,2021-01-14,14,1,2021,10,Bego,☀,4.9,False
54,2021-01-14,14,1,2021,10,Bego,☀,7.0,False
55,2021-01-14,14,1,2021,10,Bego,☀,7.0,False
56,2021-01-14,14,1,2021,10,Bego,☀,7.8,False
57,2021-01-14,14,1,2021,10,Bego,☀,8.0,False
58,2021-01-14,14,1,2021,10,Bego,☀,9.2,False
59,2021-01-14,14,1,2021,10,Bego,☀,9.7,True
60,2021-01-14,14,1,2021,10,Bego,☀,8.6,False
61,2021-01-14,14,1,2021,10,Bego,☀,4.5,False
62,2021-01-14,14,1,2021,10,Bego,☀,4.6,False
63,2021-01-14,14,1,2021,10,Bego,☀,5.3,False
64,2021-01-14,14,1,2021,10,Bego,☀,5.0,False
65,2021-01-14,14,1,2021,10,Bego,☀,6.2,True
66,2021-01-14,14,1,2021,10,Bego,☀,7.3,True
67,2021-01-14,14,1,2021,10,Bego,☀,6.4,True
68,2021-01-14,14,1,2021,10,Bego,☀,4.9,False
69,2021-01-14,14,1,2021,10,Bego,☀,7.0,False
70,2021-01-14,14,1,2021,10,Bego,☀,7.0,False
71,2021-01-14,14,1,2021,10,Bego,☀,7.8,False
72,2021-01-14,14,1,2021,10,Bego,☀,8.0,False
73,2021-01-14,14,1,2021,10,Bego,☀,9.2,False
74,2021-01-14,14,1,2021,10,Bego,☀,9.7,True
75,2021-01-14,14,1,2021,10,Bego,☀,8.6,False
76,2021-01-14,14,1,2021,10,Bego,☀,4.5,False
77,2021-01-14,14,1,2021,10,Bego,☀,4.6,False
78,2021-01-14,14,1,2021,10,Bego,☀,5.3,False
79,2021-01-14,14,1,2021,10,Bego,☀,5.0,False
80,2021-01-14,14,1,2021,10,Bego,☀,6.2,True
81,2021-01-14,14,1,2021,10,Bego,☀,7.3,True
82,2021-01-14,14,1,2021,10,Bego,☀,6.4,True
83,2021-01-14,14,1,2021,10,Bego,☀,4.9,False
84,2021-01-14,14,1,2021,10,Bego,☀,7.0,False
85,2021-01-14,14,1,2021,10,Bego,☀,7.0,False
86,2021-01-14,14,1,2021,10,Bego,☀,7.8,False
87,2021-01-14,14,1,2021,10,Bego,☀,8.0,False
88,2021-01-14,14,1,2021,10,Bego,☀,9.2,False
89,2021-01-14,14,1,2021,10,Bego,☀,9.7,True
90,2021-01-14,14,1,2021,10,Bego,☀,8.6,False
91,2021-01-14,14,1,2021,10,Bego,❤,4.5,False
92,2021-01-14,14,1,2021,10,Bego,❤,4.6,False
93,2021-01-14,14,1,2021,10,Bego,❤,5.3,False
94,2021-01-14,14,1,2021,10,Bego,❤,5.0,False
95,2021-01-14,14,1,2021,10,Bego,❤,6.2,True
96,2021-01-14,14,1,2021,10,Bego,❤,7.3,True
97,2021-01-14,14,1,2021,10,Bego,❤,6.4,True
98,2021-01-14,14,1,2021,10,Bego,❤,4.9,False
99,2021-01-14,14,1,2021,10,Bego,❤,7.0,False
100,2021-01-14,14,1,2021,10,Bego,❤,7.0,False
101,2021-01-14,14,1,2021,10,Bego,❤,7.8,False
102,2021-01-14,14,1,2021,10,Bego,❤,8.0,False
103,2021-01-14,14,1,2021,10,Bego,❤,9.2,False
104,2021-01-14,14,1,2021,10,Bego,❤,9.7,True
105,2021-01-14,14,1,2021,10,Bego,❤,8.6,False
106,2021-01-14,14,1,2021,11,Ju,💓,4.5,False
107,2021-01-14,14,1,2021,11,Ju,💓,4.6,False
108,2021-01-14,14,1,2021,11,Ju,💓,5.3,False
109,2021-01-14,14,1,2021,11,Ju,💓,5.0,False
110,2021-01-14,14,1,2021,11,Ju,💓,6.2,True
111,2021-01-14,14,1,2021,11,Ju,💓,7.3,True
112,2021-01-14,14,1,2021,11,Ju,💓,6.4,True
113,2021-01-14,14,1,2021,11,Ju,💓,4.9,False
114,2021-01-14,14,1,2021,11,Ju,💓,7.0,False
115,2021-01-14,14,1,2021,11,Ju,💓,7.0,False
116,2021-01-14,14,1,2021,11,Ju,💓,7.8,False
117,2021-01-14,14,1,2021,11,Ju,💓,8.0,False
118,2021-01-14,14,1,2021,11,Ju,💓,9.2,False
119,2021-01-14,14,1,2021,11,Ju,💓,9.7,True
120,2021-01-14,14,1,2021,11,Ju,💓,8.6,False
121,2021-01-14,14,1,2021,11,Ju,💓,4.5,False
122,2021-01-14,14,1,2021,11,Ju,💓,4.6,False
123,2021-01-14,14,1,2021,11,Ju,💓,5.3,False
124,2021-01-14,14,1,2021,11,Ju,💓,5.0,False
125,2021-01-14,14,1,2021,11,Ju,💓,6.2,True
126,2021-01-14,14,1,2021,11,Ju,💓,7.3,True
127,2021-01-14,14,1,2021,11,Ju,💓,6.4,True
128,2021-01-14,14,1,2021,11,Ju,💓,4.9,False
129,2021-01-14,14,1,2021,11,Ju,💓,7.0,False
130,2021-01-14,14,1,2021,11,Ju,💓,7.0,False
131,2021-01-14,14,1,2021,11,Ju,💓,7.8,False
132,2021-01-14,14,1,2021,11,Ju,💓,8.0,False
133,2021-01-14,14,1,2021,11,Ju,💓,9.2,False
134,2021-01-14,14,1,2021,11,Ju,💓,9.7,True
135,2021-01-14,14,1,2021,11,Ju,💓,8.6,False
136,2021-01-14,14,1,2021,11,Ju,💓,4.5,False
137,2021-01-14,14,1,2021,11,Ju,💓,4.6,False
138,2021-01-14,14,1,2021,11,Ju,💓,5.3,False
139,2021-01-14,14,1,2021,11,Ju,💓,5.0,False
140,2021-01-14,14,1,2021,11,Ju,💓,6.2,True
141,2021-01-14,14,1,2021,11,Ju,💓,7.3,True
142,2021-01-14,14,1,2021,11,Ju,💓,6.4,True
143,2021-01-14,14,1,2021,11,Ju,💓,4.9,False
144,2021-01-14,14,1,2021,11,Ju,💓,7.0,False
145,2021-01-14,14,1,2021,11,Ju,💓,7.0,False
146,2021-01-14,14,1,2021,11,Ju,💓,7.8,False
147,2021-01-14,14,1,2021,11,Ju,💓,8.0,False
148,2021-01-14,14,1,2021,11,Ju,💓,9.2,False
149,2021-01-14,14,1,2021,11,Ju,💓,9.7,True
150,2021-01-14,14,1,2021,11,Ju,💓,8.6,False
151,2021-01-14,14,1,2021,11,Ju,💕,4.5,False
152,2021-01-14,14,1,2021,11,Ju,💕,4.6,False
153,2021-01-14,14,1,2021,11,Ju,💕,5.3,False
154,2021-01-14,14,1,2021,11,Ju,💕,5.0,False
155,2021-01-14,14,1,2021,11,Ju,💕,6.2,True
156,2021-01-14,14,1,2021,11,Ju,💕,7.3,True
157,2021-01-14,14,1,2021,11,Ju,💕,6.4,True
158,2021-01-14,14,1,2021,11,Ju,💕,4.9,False
159,2021-01-14,14,1,2021,11,Ju,💕,7.0,False
160,2021-01-14,14,1,2021,11,Ju,💕,7.0,False
161,2021-01-14,14,1,2021,11,Ju,💕,7.8,False
162,2021-01-14,14,1,2021,11,Ju,💕,8.0,False
163,2021-01-14,14,1,2021,11,Ju,💕,9.2,False
164,2021-01-14,14,1,2021,11,Ju,💕,9.7,True
165,2021-01-14,14,1,2021,11,Ju,💕,8.6,False
166,2021-01-14,14,1,2021,15,Bego,😈,4.5,False
167,2021-01-14,14,1,2021,15,Bego,😈,4.6,False
168,2021-01-14,14,1,2021,15,Bego,😈,5.3,False
169,2021-01-14,14,1,2021,15,Bego,😈,5.0,False
170,2021-01-14,14,1,2021,15,Bego,😈,6.2,True
171,2021-01-14,14,1,2021,15,Bego,😈,7.3,True
172,2021-01-14,14,1,2021,15,Bego,😈,6.4,True
173,2021-01-14,14,1,2021,15,Bego,😈,4.9,False
174,2021-01-14,14,1,2021,15,Bego,😈,7.0,False
175,2021-01-14,14,1,2021,15,Bego,😈,7.0,False
176,2021-01-14,14,1,2021,15,Bego,😈,7.8,False
177,2021-01-14,14,1,2021,15,Bego,😈,8.0,False
178,2021-01-14,14,1,2021,15,Bego,😈,9.2,False
179,2021-01-14,14,1,2021,15,Bego,😈,9.7,True
180,2021-01-14,14,1,2021,15,Bego,😈,8.6,False
181,2021-01-14,14,1,2021,17,Ju,💓,4.5,False
182,2021-01-14,14,1,2021,17,Ju,💓,4.6,False
183,2021-01-14,14,1,2021,17,Ju,💓,5.3,False
184,2021-01-14,14,1,2021,17,Ju,💓,5.0,False
185,2021-01-14,14,1,2021,17,Ju,💓,6.2,True
186,2021-01-14,14,1,2021,17,Ju,💓,7.3,True
187,2021-01-14,14,1,2021,17,Ju,💓,6.4,True
188,2021-01-14,14,1,2021,17,Ju,💓,4.9,False
189,2021-01-14,14,1,2021,17,Ju,💓,7.0,False
190,2021-01-14,14,1,2021,17,Ju,💓,7.0,False
191,2021-01-14,14,1,2021,17,Ju,💓,7.8,False
192,2021-01-14,14,1,2021,17,Ju,💓,8.0,False
193,2021-01-14,14,1,2021,17,Ju,💓,9.2,False
194,2021-01-14,14,1,2021,17,Ju,💓,9.7,True
195,2021-01-14,14,1,2021,17,Ju,💓,8.6,False
196,2021-01-14,14,1,2021,18,Ju,🤷,4.5,False
197,2021-01-14,14,1,2021,18,Ju,🤷,4.6,False
198,2021-01-14,14,1,2021,18,Ju,🤷,5.3,False
199,2021-01-14,14,1,2021,18,Ju,🤷,5.0,False
200,2021-01-14,14,1,2021,18,Ju,🤷,6.2,True
201,2021-01-14,14,1,2021,18,Ju,🤷,7.3,True
202,2021-01-14,14,1,2021,18,Ju,🤷,6.4,True
203,2021-01-14,14,1,2021,18,Ju,🤷,4.9,False
204,2021-01-14,14,1,2021,18,Ju,🤷,7.0,False
205,2021-01-14,14,1,2021,18,Ju,🤷,7.0,False
206,2021-01-14,14,1,2021,18,Ju,🤷,7.8,False
207,2021-01-14,14,1,2021,18,Ju,🤷,8.0,False
208,2021-01-14,14,1,2021,18,Ju,🤷,9.2,False
209,2021-01-14,14,1,2021,18,Ju,🤷,9.7,True
210,2021-01-14,14,1,2021,18,Ju,🤷,8.6,False
211,2021-01-14,14,1,2021,18,Ju,😥,4.5,False
212,2021-01-14,14,1,2021,18,Ju,😥,4.6,False
213,2021-01-14,14,1,2021,18,Ju,😥,5.3,False
214,2021-01-14,14,1,2021,18,Ju,😥,5.0,False
215,2021-01-14,14,1,2021,18,Ju,😥,6.2,True
216,2021-01-14,14,1,2021,18,Ju,😥,7.3,True
217,2021-01-14,14,1,2021,18,Ju,😥,6.4,True
218,2021-01-14,14,1,2021,18,Ju,😥,4.9,False
219,2021-01-14,14,1,2021,18,Ju,😥,7.0,False
220,2021-01-14,14,1,2021,18,Ju,😥,7.0,False
221,2021-01-14,14,1,2021,18,Ju,😥,7.8,False
222,2021-01-14,14,1,2021,18,Ju,😥,8.0,False
223,2021-01-14,14,1,2021,18,Ju,😥,9.2,False
224,2021-01-14,14,1,2021,18,Ju,😥,9.7,True
225,2021-01-14,14,1,2021,18,Ju,😥,8.6,False
226,2021-01-15,15,1,2021,15,Bego,❤,9.5,False
227,2021-01-15,15,1,2021,15,Bego,❤,11.0,False
228,2021-01-15,15,1,2021,15,Bego,❤,12.0,True
229,2021-01-15,15,1,2021,15,Bego,❤,10.8,False
230,2021-01-15,15,1,2021,15,Bego,❤,12.4,False
231,2021-01-15,15,1,2021,15,Bego,❤,11.3,False
232,2021-01-15,15,1,2021,16,Bego,🌹,9.5,False
233,2021-01-15,15,1,2021,16,Bego,🌹,11.0,False
234,2021-01-15,15,1,2021,16,Bego,🌹,12.0,True
235,2021-01-15,15,1,2021,16,Bego,🌹,10.8,False
236,2021-01-15,15,1,2021,16,Bego,🌹,12.4,False
237,2021-01-15,15,1,2021,16,Bego,🌹,11.3,False
238,2021-01-15,15,1,2021,16,Bego,🌹,9.5,False
239,2021-01-15,15,1,2021,16,Bego,🌹,11.0,False
240,2021-01-15,15,1,2021,16,Bego,🌹,12.0,True
241,2021-01-15,15,1,2021,16,Bego,🌹,10.8,False
242,2021-01-15,15,1,2021,16,Bego,🌹,12.4,False
243,2021-01-15,15,1,2021,16,Bego,🌹,11.3,False
244,2021-01-15,15,1,2021,16,Bego,🌹,9.5,False
245,2021-01-15,15,1,2021,16,Bego,🌹,11.0,False
246,2021-01-15,15,1,2021,16,Bego,🌹,12.0,True
247,2021-01-15,15,1,2021,16,Bego,🌹,10.8,False
248,2021-01-15,15,1,2021,16,Bego,🌹,12.4,False
249,2021-01-15,15,1,2021,16,Bego,🌹,11.3,False
250,2021-01-15,15,1,2021,16,Bego,🌹,9.5,False
251,2021-01-15,15,1,2021,16,Bego,🌹,11.0,False
252,2021-01-15,15,1,2021,16,Bego,🌹,12.0,True
253,2021-01-15,15,1,2021,16,Bego,🌹,10.8,False
254,2021-01-15,15,1,2021,16,Bego,🌹,12.4,False
255,2021-01-15,15,1,2021,16,Bego,🌹,11.3,False
256,2021-01-15,15,1,2021,16,Bego,✨,9.5,False
257,2021-01-15,15,1,2021,16,Bego,✨,11.0,False
258,2021-01-15,15,1,2021,16,Bego,✨,12.0,True
259,2021-01-15,15,1,2021,16,Bego,✨,10.8,False
260,2021-01-15,15,1,2021,16,Bego,✨,12.4,False
261,2021-01-15,15,1,2021,16,Bego,✨,11.3,False
262,2021-01-17,17,1,2021,22,Ju,😂,9.9,True
263,2021-01-17,17,1,2021,22,Ju,😂,10.3,False
264,2021-01-17,17,1,2021,22,Ju,😂,13.0,False
265,2021-01-17,17,1,2021,22,Ju,😂,14.3,False
266,2021-01-17,17,1,2021,22,Ju,😂,13.1,True
267,2021-01-17,17,1,2021,22,Ju,😂,12.9,True
268,2021-01-17,17,1,2021,22,Ju,😂,15.3,False
269,2021-01-17,17,1,2021,22,Ju,😂,13.1,False
270,2021-01-17,17,1,2021,22,Ju,😂,13.7,False
271,2021-01-17,17,1,2021,22,Ju,😂,12.2,True
272,2021-01-17,17,1,2021,22,Ju,😂,13.0,False
273,2021-01-17,17,1,2021,22,Ju,😂,14.1,False
274,2021-01-17,17,1,2021,22,Ju,😂,10.3,True
275,2021-01-17,17,1,2021,22,Ju,😂,10.2,True
276,2021-01-17,17,1,2021,22,Ju,😂,9.9,True
277,2021-01-17,17,1,2021,22,Ju,😂,10.3,False
278,2021-01-17,17,1,2021,22,Ju,😂,13.0,False
279,2021-01-17,17,1,2021,22,Ju,😂,14.3,False
280,2021-01-17,17,1,2021,22,Ju,😂,13.1,True
281,2021-01-17,17,1,2021,22,Ju,😂,12.9,True
282,2021-01-17,17,1,2021,22,Ju,😂,15.3,False
283,2021-01-17,17,1,2021,22,Ju,😂,13.1,False
284,2021-01-17,17,1,2021,22,Ju,😂,13.7,False
285,2021-01-17,17,1,2021,22,Ju,😂,12.2,True
286,2021-01-17,17,1,2021,22,Ju,😂,13.0,False
287,2021-01-17,17,1,2021,22,Ju,😂,14.1,False
288,2021-01-17,17,1,2021,22,Ju,😂,10.3,True
289,2021-01-17,17,1,2021,22,Ju,😂,10.2,True
290,2021-01-17,17,1,2021,22,Ju,😂,9.9,True
291,2021-01-17,17,1,2021,22,Ju,😂,10.3,False
292,2021-01-17,17,1,2021,22,Ju,😂,13.0,False
293,2021-01-17,17,1,2021,22,Ju,😂,14.3,False
294,2021-01-17,17,1,2021,22,Ju,😂,13.1,True
295,2021-01-17,17,1,2021,22,Ju,😂,12.9,True
296,2021-01-17,17,1,2021,22,Ju,😂,15.3,False
297,2021-01-17,17,1,2021,22,Ju,😂,13.1,False
298,2021-01-17,17,1,2021,22,Ju,😂,13.7,False
299,2021-01-17,17,1,2021,22,Ju,😂,12.2,True
300,2021-01-17,17,1,2021,22,Ju,😂,13.0,False
301,2021-01-17,17,1,2021,22,Ju,😂,14.1,False
302,2021-01-17,17,1,2021,22,Ju,😂,10.3,True
303,2021-01-17,17,1,2021,22,Ju,😂,10.2,True
304,2021-01-17,17,1,2021,22,Ju,😂,9.9,True
305,2021-01-17,17,1,2021,22,Ju,😂,10.3,False
306,2021-01-17,17,1,2021,22,Ju,😂,13.0,False
307,2021-01-17,17,1,2021,22,Ju,😂,14.3,False
308,2021-01-17,17,1,2021,22,Ju,😂,13.1,True
309,2021-01-17,17,1,2021,22,Ju,😂,12.9,True
310,2021-01-17,17,1,2021,22,Ju,😂,15.3,False
311,2021-01-17,17,1,2021,22,Ju,😂,13.1,False
312,2021-01-17,17,1,2021,22,Ju,😂,13.7,False
313,2021-01-17,17,1,2021,22,Ju,😂,12.2,True
314,2021-01-17,17,1,2021,22,Ju,😂,13.0,False
315,2021-01-17,17,1,2021,22,Ju,😂,14.1,False
316,2021-01-17,17,1,2021,22,Ju,😂,10.3,True
317,2021-01-17,17,1,2021,22,Ju,😂,10.2,True
318,2021-01-17,17,1,2021,22,Ju,😂,9.9,True
319,2021-01-17,17,1,2021,22,Ju,😂,10.3,False
320,2021-01-17,17,1,2021,22,Ju,😂,13.0,False
321,2021-01-17,17,1,2021,22,Ju,😂,14.3,False
322,2021-01-17,17,1,2021,22,Ju,😂,13.1,True
323,2021-01-17,17,1,2021,22,Ju,😂,12.9,True
324,2021-01-17,17,1,2021,22,Ju,😂,15.3,False
325,2021-01-17,17,1,2021,22,Ju,😂,13.1,False
326,2021-01-17,17,1,2021,22,Ju,😂,13.7,False
327,2021-01-17,17,1,2021,22,Ju,😂,12.2,True
328,2021-01-17,17,1,2021,22,Ju,😂,13.0,False
329,2021-01-17,17,1,2021,22,Ju,😂,14.1,False
330,2021-01-17,17,1,2021,22,Ju,😂,10.3,True
331,2021-01-17,17,1,2021,22,Ju,😂,10.2,True
332,2021-01-17,17,1,2021,22,Ju,😂,9.9,True
333,2021-01-17,17,1,2021,22,Ju,😂,10.3,False
334,2021-01-17,17,1,2021,22,Ju,😂,13.0,False
335,2021-01-17,17,1,2021,22,Ju,😂,14.3,False
336,2021-01-17,17,1,2021,22,Ju,😂,13.1,True
337,2021-01-17,17,1,2021,22,Ju,😂,12.9,True
338,2021-01-17,17,1,2021,22,Ju,😂,15.3,False
339,2021-01-17,17,1,2021,22,Ju,😂,13.1,False
340,2021-01-17,17,1,2021,22,Ju,😂,13.7,False
341,2021-01-17,17,1,2021,22,Ju,😂,12.2,True
342,2021-01-17,17,1,2021,22,Ju,😂,13.0,False
343,2021-01-17,17,1,2021,22,Ju,😂,14.1,False
344,2021-01-17,17,1,2021,22,Ju,😂,10.3,True
345,2021-01-17,17,1,2021,22,Ju,😂,10.2,True
346,2021-01-17,17,1,2021,22,Ju,😂,9.9,True
347,2021-01-17,17,1,2021,22,Ju,😂,10.3,False
348,2021-01-17,17,1,2021,22,Ju,😂,13.0,False
349,2021-01-17,17,1,2021,22,Ju,😂,14.3,False
350,2021-01-17,17,1,2021,22,Ju,😂,13.1,True
351,2021-01-17,17,1,2021,22,Ju,😂,12.9,True
352,2021-01-17,17,1,2021,22,Ju,😂,15.3,False
353,2021-01-17,17,1,2021,22,Ju,😂,13.1,False
354,2021-01-17,17,1,2021,22,Ju,😂,13.7,False
355,2021-01-17,17,1,2021,22,Ju,😂,12.2,True
356,2021-01-17,17,1,2021,22,Ju,😂,13.0,False
357,2021-01-17,17,1,2021,22,Ju,😂,14.1,False
358,2021-01-17,17,1,2021,22,Ju,😂,10.3,True
359,2021-01-17,17,1,2021,22,Ju,😂,10.2,True
360,2021-01-17,17,1,2021,22,Ju,😂,9.9,True
361,2021-01-17,17,1,2021,22,Ju,😂,10.3,False
362,2021-01-17,17,1,2021,22,Ju,😂,13.0,False
363,2021-01-17,17,1,2021,22,Ju,😂,14.3,False
364,2021-01-17,17,1,2021,22,Ju,😂,13.1,True
365,2021-01-17,17,1,2021,22,Ju,😂,12.9,True
366,2021-01-17,17,1,2021,22,Ju,😂,15.3,False
367,2021-01-17,17,1,2021,22,Ju,😂,13.1,False
368,2021-01-17,17,1,2021,22,Ju,😂,13.7,False
369,2021-01-17,17,1,2021,22,Ju,😂,12.2,True
370,2021-01-17,17,1,2021,22,Ju,😂,13.0,False
371,2021-01-17,17,1,2021,22,Ju,😂,14.1,False
372,2021-01-17,17,1,2021,22,Ju,😂,10.3,True
373,2021-01-17,17,1,2021,22,Ju,😂,10.2,True
374,2021-01-17,17,1,2021,22,Ju,😂,9.9,True
375,2021-01-17,17,1,2021,22,Ju,😂,10.3,False
376,2021-01-17,17,1,2021,22,Ju,😂,13.0,False
377,2021-01-17,17,1,2021,22,Ju,😂,14.3,False
378,2021-01-17,17,1,2021,22,Ju,😂,13.1,True
379,2021-01-17,17,1,2021,22,Ju,😂,12.9,True
380,2021-01-17,17,1,2021,22,Ju,😂,15.3,False
381,2021-01-17,17,1,2021,22,Ju,😂,13.1,False
382,2021-01-17,17,1,2021,22,Ju,😂,13.7,False
383,2021-01-17,17,1,2021,22,Ju,😂,12.2,True
384,2021-01-17,17,1,2021,22,Ju,😂,13.0,False
385,2021-01-17,17,1,2021,22,Ju,😂,14.1,False
386,2021-01-17,17,1,2021,22,Ju,😂,10.3,True
387,2021-01-17,17,1,2021,22,Ju,😂,10.2,True
388,2021-01-17,17,1,2021,22,Ju,😂,9.9,True
389,2021-01-17,17,1,2021,22,Ju,😂,10.3,False
390,2021-01-17,17,1,2021,22,Ju,😂,13.0,False
391,2021-01-17,17,1,2021,22,Ju,😂,14.3,False
392,2021-01-17,17,1,2021,22,Ju,😂,13.1,True
393,2021-01-17,17,1,2021,22,Ju,😂,12.9,True
394,2021-01-17,17,1,2021,22,Ju,😂,15.3,False
395,2021-01-17,17,1,2021,22,Ju,😂,13.1,False
396,2021-01-17,17,1,2021,22,Ju,😂,13.7,False
397,2021-01-17,17,1,2021,22,Ju,😂,12.2,True
398,2021-01-17,17,1,2021,22,Ju,😂,13.0,False
399,2021-01-17,17,1,2021,22,Ju,😂,14.1,False
400,2021-01-17,17,1,2021,22,Ju,😂,10.3,True
401,2021-01-17,17,1,2021,22,Ju,😂,10.2,True
402,2021-01-17,17,1,2021,23,Bego,🥰,9.9,True
403,2021-01-17,17,1,2021,23,Bego,🥰,10.3,False
404,2021-01-17,17,1,2021,23,Bego,🥰,13.0,False
405,2021-01-17,17,1,2021,23,Bego,🥰,14.3,False
406,2021-01-17,17,1,2021,23,Bego,🥰,13.1,True
407,2021-01-17,17,1,2021,23,Bego,🥰,12.9,True
408,2021-01-17,17,1,2021,23,Bego,🥰,15.3,False
409,2021-01-17,17,1,2021,23,Bego,🥰,13.1,False
410,2021-01-17,17,1,2021,23,Bego,🥰,13.7,False
411,2021-01-17,17,1,2021,23,Bego,🥰,12.2,True
412,2021-01-17,17,1,2021,23,Bego,🥰,13.0,False
413,2021-01-17,17,1,2021,23,Bego,🥰,14.1,False
414,2021-01-17,17,1,2021,23,Bego,🥰,10.3,True
415,2021-01-17,17,1,2021,23,Bego,🥰,10.2,True
416,2021-01-17,17,1,2021,23,Bego,💔,9.9,True
417,2021-01-17,17,1,2021,23,Bego,💔,10.3,False
418,2021-01-17,17,1,2021,23,Bego,💔,13.0,False
419,2021-01-17,17,1,2021,23,Bego,💔,14.3,False
420,2021-01-17,17,1,2021,23,Bego,💔,13.1,True
421,2021-01-17,17,1,2021,23,Bego,💔,12.9,True
422,2021-01-17,17,1,2021,23,Bego,💔,15.3,False
423,2021-01-17,17,1,2021,23,Bego,💔,13.1,False
424,2021-01-17,17,1,2021,23,Bego,💔,13.7,False
425,2021-01-17,17,1,2021,23,Bego,💔,12.2,True
426,2021-01-17,17,1,2021,23,Bego,💔,13.0,False
427,2021-01-17,17,1,2021,23,Bego,💔,14.1,False
428,2021-01-17,17,1,2021,23,Bego,💔,10.3,True
429,2021-01-17,17,1,2021,23,Bego,💔,10.2,True
430,2021-01-17,17,1,2021,23,Ju,😥,9.9,True
431,2021-01-17,17,1,2021,23,Ju,😥,10.3,False
432,2021-01-17,17,1,2021,23,Ju,😥,13.0,False
433,2021-01-17,17,1,2021,23,Ju,😥,14.3,False
434,2021-01-17,17,1,2021,23,Ju,😥,13.1,True
435,2021-01-17,17,1,2021,23,Ju,😥,12.9,True
436,2021-01-17,17,1,2021,23,Ju,😥,15.3,False
437,2021-01-17,17,1,2021,23,Ju,😥,13.1,False
438,2021-01-17,17,1,2021,23,Ju,😥,13.7,False
439,2021-01-17,17,1,2021,23,Ju,😥,12.2,True
440,2021-01-17,17,1,2021,23,Ju,😥,13.0,False
441,2021-01-17,17,1,2021,23,Ju,😥,14.1,False
442,2021-01-17,17,1,2021,23,Ju,😥,10.3,True
443,2021-01-17,17,1,2021,23,Ju,😥,10.2,True
444,2021-01-17,17,1,2021,23,Ju,💓,9.9,True
445,2021-01-17,17,1,2021,23,Ju,💓,10.3,False
446,2021-01-17,17,1,2021,23,Ju,💓,13.0,False
447,2021-01-17,17,1,2021,23,Ju,💓,14.3,False
